4.100000000000000172e-02,2.450737852917332280e-04,1.785828180448162383e-02,8.639333256073612466e-01
4.200000000000000261e-02,2.633674570291617226e-04,1.873248387840354204e-02,8.844665739485269018e-01
4.300000000000000350e-02,2.825455932168269377e-04,1.962720645753077836e-02,9.049743377459837923e-01
4.399999999999999745e-02,3.026287016193900180e-04,2.054242406250361003e-02,9.254566273677319321e-01
4.499999999999999833e-02,3.236372645273368214e-04,2.147811122433033321e-02,9.459134531817713354e-01
4.599999999999999922e-02,3.455917387673454943e-04,2.243424248438724219e-02,9.663448255561020162e-01
4.700000000000000011e-02,3.685125557126542632e-04,2.341079239441863635e-02,9.867507548587237665e-01
4.800000000000000100e-02,3.924201212934297681e-04,2.440773551653679235e-02,1.007131251457636045e+00
4.900000000000000189e-02,4.173348160071350173e-04,2.542504642322200581e-02,1.027486325720839311e+00
5.000000000000000278e-02,4.432769949288971247e-04,2.646269969732257046e-02,1.047815988016333133e+00
5.100000000000000366e-02,4.702669877218756435e-04,2.752066993205477471e-02,1.068120248712117526e+00
5.200000000000000455e-02,4.983250986476303037e-04,2.859893173100290509e-02,1.088399118176192504e+00
5.299999999999999850e-02,5.274716065764889668e-04,2.969745970811925317e-02,1.108652606776557414e+00
5.399999999999999939e-02,5.577267649979160673e-04,3.081622848772410869e-02,1.128880724881212494e+00
5.500000000000000028e-02,5.891108020308806221e-04,3.195521270450576989e-02,1.149083482858157756e+00
5.600000000000000117e-02,6.216439204342235876e-04,3.311438700352052622e-02,1.169260891075392994e+00
5.700000000000000205e-02,6.553462976170257607e-04,3.429372604019265830e-02,1.189412959900917777e+00
5.800000000000000294e-02,6.902380856489769793e-04,3.549320448031445530e-02,1.209539699702732563e+00
5.900000000000000383e-02,7.263394112707429384e-04,3.671279700004621838e-02,1.229641120848836477e+00
5.999999999999999778e-02,7.636703759043337409e-04,3.795247828591622602e-02,1.249717233707230424e+00
6.099999999999999867e-02,8.022510556634714724e-04,3.921222303482076871e-02,1.269768048645913083e+00
6.199999999999999956e-02,8.421015013639595106e-04,4.049200595402413505e-02,1.289793576032885136e+00
6.300000000000000044e-02,8.832417385340482572e-04,4.179180176115863954e-02,1.309793826236146597e+00
6.400000000000000133e-02,9.256917674248053146e-04,4.311158518422453234e-02,1.329768809623696812e+00
6.500000000000000222e-02,9.694715630204821938e-04,4.445133096159013114e-02,1.349718536563535798e+00
6.600000000000000311e-02,1.014601075048882431e-03,4.581101384199170318e-02,1.369643017423663789e+00
6.700000000000000400e-02,1.061100227991730463e-03,4.719060858453355545e-02,1.389542262572080134e+00
6.800000000000000488e-02,1.108988921095038554e-03,4.859008995868796532e-02,1.409416282376785290e+00
6.900000000000000577e-02,1.158287028379475668e-03,5.000943274429522217e-02,1.429265087205778606e+00
7.000000000000000666e-02,1.209014398650734611e-03,5.144861173156361350e-02,1.449088687427060096e+00
7.100000000000000755e-02,1.261190855509900259e-03,5.290760172106945269e-02,1.468887093408629774e+00
7.200000000000000844e-02,1.314836197363818864e-03,5.438637752375698187e-02,1.488660315518487431e+00
7.299999999999999545e-02,1.369970197435463680e-03,5.588491396093851760e-02,1.508408364124633305e+00
7.399999999999999634e-02,1.426612603774304487e-03,5.740318586429432601e-02,1.528131249595066521e+00
7.499999999999999722e-02,1.484783139266677553e-03,5.894116807587272688e-02,1.547828982297787537e+00
7.599999999999999811e-02,1.544501501646148222e-03,6.049883544808999647e-02,1.567501572600796145e+00
7.699999999999999900e-02,1.605787363503883040e-03,6.207616284373042304e-02,1.587149030872092137e+00
7.799999999999999989e-02,1.668660372299018849e-03,6.367312513594627910e-02,1.606771367479675527e+00
7.900000000000000078e-02,1.733140150369026243e-03,6.528969720825786305e-02,1.626368592791546330e+00
8.000000000000000167e-02,1.799246294940080827e-03,6.692585395455345754e-02,1.645940717175703893e+00
8.100000000000000255e-02,1.866998378137431228e-03,6.858157027908937109e-02,1.665487751000148675e+00
8.200000000000000344e-02,1.936415946995766234e-03,7.025682109648985485e-02,1.685009704632880023e+00
8.300000000000000433e-02,2.007518523469581286e-03,7.195158133174724135e-02,1.704506588441898174e+00
8.400000000000000522e-02,2.080325604443550823e-03,7.366582592022176412e-02,1.723978412795202919e+00
8.500000000000000611e-02,2.154856661742891519e-03,7.539952980764173807e-02,1.743425188060794051e+00
8.600000000000000699e-02,2.231131142143733762e-03,7.715266795010346235e-02,1.762846924606671806e+00
8.700000000000000788e-02,2.309168467383485544e-03,7.892521531407119262e-02,1.782243632800835753e+00
8.799999999999999489e-02,2.388988034171206538e-03,8.071714687637722430e-02,1.801615323011285685e+00
8.899999999999999578e-02,2.470609214197970038e-03,8.252843762422182317e-02,1.820962005606021172e+00
8.999999999999999667e-02,2.554051354147237034e-03,8.435906255517333641e-02,1.840283690953043116e+00
9.099999999999999756e-02,2.639333775705216423e-03,8.620899667716801218e-02,1.859580389420350865e+00
9.199999999999999845e-02,2.726475775571239948e-03,8.807821500851012453e-02,1.878852111375944212e+00
9.299999999999999933e-02,2.815496625468128043e-03,8.996669257787200114e-02,1.898098867187822725e+00
9.400000000000000022e-02,2.906415572152555669e-03,9.187440442429388454e-02,1.917320667223987307e+00
9.500000000000000111e-02,2.999251837425423797e-03,9.380132559718405705e-02,1.936517521852436419e+00
9.600000000000000200e-02,3.094024618142223512e-03,9.574743115631884072e-02,1.955689441441171406e+00
9.700000000000000289e-02,3.190753086223409220e-03,9.771269617184251410e-02,1.974836436358190950e+00
9.800000000000000377e-02,3.289456388664760596e-03,9.969709572426735389e-02,1.993958516971495731e+00
9.900000000000000466e-02,3.390153647547755351e-03,1.017006049044735932e-01,2.013055693649085764e+00
1.000000000000000056e-01,3.492863960049936382e-03,1.037231988137096023e-01,2.032127976758959509e+00
1.010000000000000064e-01,3.597606398455275439e-03,1.057648525635916242e-01,2.051175376669118755e+00
1.020000000000000073e-01,3.704400010164548510e-03,1.078255412761039284e-01,2.070197903747561519e+00
1.030000000000000082e-01,3.813263817705695585e-03,1.099052400835988652e-01,2.089195568362289368e+00
1.040000000000000091e-01,3.924216818744198643e-03,1.120039241287966170e-01,2.108168380881301207e+00
1.049999999999999961e-01,4.037277986093436646e-03,1.141215685647855443e-01,2.127116351672597272e+00
1.059999999999999970e-01,4.152466267725068300e-03,1.162581485550218813e-01,2.146039491104176911e+00
1.069999999999999979e-01,4.269800586779388778e-03,1.184136392733299570e-01,2.164937809544041247e+00
1.079999999999999988e-01,4.389299841575701640e-03,1.205880159039020572e-01,2.183811317360188298e+00
1.089999999999999997e-01,4.510982905622686404e-03,1.227812536412984240e-01,2.202660024920619630e+00
1.100000000000000006e-01,4.634868627628766120e-03,1.249933276904473811e-01,2.221483942593334593e+00
1.110000000000000014e-01,4.760975831512481889e-03,1.272242132666452363e-01,2.240283080746332534e+00
1.120000000000000023e-01,4.889323316412847419e-03,1.294738855955561430e-01,2.259057449747614132e+00
1.130000000000000032e-01,5.019929856699727883e-03,1.317423199132125300e-01,2.277807059965178293e+00
1.140000000000000041e-01,5.152814201984205755e-03,1.340294914660145886e-01,2.296531921767026141e+00
1.150000000000000050e-01,5.287995077128946654e-03,1.363353755107306886e-01,2.315232045521157023e+00
1.160000000000000059e-01,5.425491182258569516e-03,1.386599473144970174e-01,2.333907441595569843e+00
1.170000000000000068e-01,5.565321192770009834e-03,1.410031821548179132e-01,2.352558120358266169e+00
1.180000000000000077e-01,5.707503759342899378e-03,1.433650553195656707e-01,2.371184092177244906e+00
1.190000000000000085e-01,5.852057507949915555e-03,1.457455421069805135e-01,2.389785367420505846e+00
1.199999999999999956e-01,5.999001039867170662e-03,1.481446178256707880e-01,2.408361956456049224e+00
1.209999999999999964e-01,6.148352931684557786e-03,1.505622577946126583e-01,2.426913869651874389e+00
1.219999999999999973e-01,6.300131735316143525e-03,1.529984373431505784e-01,2.445441117375982021e+00
1.229999999999999982e-01,6.454355978010513882e-03,1.554531318109967364e-01,2.463943709996371911e+00
1.239999999999999991e-01,6.611044162361151381e-03,1.579263165482314157e-01,2.482421657881043409e+00
1.250000000000000000e-01,6.770214766316807846e-03,1.604179669153029397e-01,2.500874971397996749e+00
1.260000000000000009e-01,6.931886243191859830e-03,1.629280582830275048e-01,2.519303660915231724e+00
1.270000000000000018e-01,7.096077021676692673e-03,1.654565660325895138e-01,2.537707736800748126e+00
1.280000000000000027e-01,7.262805505848054198e-03,1.680034655555411316e-01,2.556087209422546191e+00
1.290000000000000036e-01,7.432090075179430960e-03,1.705687322538026740e-01,2.574442089148624380e+00
1.300000000000000044e-01,7.603949084551411483e-03,1.731523415396624965e-01,2.592772386346985147e+00
1.310000000000000053e-01,7.778400864262058172e-03,1.757542688357767446e-01,2.611078111385626510e+00
1.320000000000000062e-01,7.955463720037277489e-03,1.783744895751697979e-01,2.629359274632548260e+00
1.330000000000000071e-01,8.135155933041173654e-03,1.810129792012339645e-01,2.647615886455751077e+00
1.340000000000000080e-01,8.317495759886441367e-03,1.836697131677294259e-01,2.665847957223234754e+00
1.350000000000000089e-01,8.502501432644703899e-03,1.863446669387845145e-01,2.684055497302998639e+00
1.360000000000000098e-01,8.690191158856911888e-03,1.890378159888954912e-01,2.702238517063043854e+00
1.370000000000000107e-01,8.880583121543687494e-03,1.917491358029267123e-01,2.720397026871367974e+00
1.380000000000000115e-01,9.073695479215703255e-03,1.944786018761103241e-01,2.738531037095973453e+00
1.390000000000000124e-01,9.269546365884043584e-03,1.972261897140467346e-01,2.756640558104858751e+00
1.400000000000000133e-01,9.468153891070587094e-03,1.999918748327041695e-01,2.774725600266023662e+00
1.410000000000000142e-01,9.669536139818355955e-03,2.027756327584188667e-01,2.792786173947469308e+00
1.420000000000000151e-01,9.873711172701896480e-03,2.055774390278952146e-01,2.810822289517193706e+00
1.430000000000000160e-01,1.008069702583764236e-02,2.083972691882053918e-01,2.828833957343197536e+00
1.440000000000000169e-01,1.029051171089428486e-02,2.112350987967896720e-01,2.846821187793481478e+00
1.449999999999999900e-01,1.050317321510313429e-02,2.140909034214564521e-01,2.864783991236044436e+00
1.459999999999999909e-01,1.071869950126849540e-02,2.169646586403818078e-01,2.882722378038886646e+00
1.469999999999999918e-01,1.093710850777804798e-02,2.198563400421101877e-01,2.900636358570008344e+00
1.479999999999999927e-01,1.115841814861317366e-02,2.227659232255538857e-01,2.918525943197408878e+00
1.489999999999999936e-01,1.138264631335937117e-02,2.256933837999931247e-01,2.936391142289087597e+00
1.499999999999999944e-01,1.160981086721659360e-02,2.286386973850761950e-01,2.954231966213046512e+00
1.509999999999999953e-01,1.183992965100962892e-02,2.316018396108193156e-01,2.972048425337282751e+00
1.519999999999999962e-01,1.207302048119846503e-02,2.345827861176068563e-01,2.989840530029798327e+00
1.529999999999999971e-01,1.230910114988865989e-02,2.375815125561910601e-01,3.007608290658592587e+00
1.539999999999999980e-01,1.254818942484170301e-02,2.405979945876921544e-01,3.025351717591664436e+00
1.549999999999999989e-01,1.279030304948539608e-02,2.436322078835984617e-01,3.043070821197014553e+00
1.559999999999999998e-01,1.303545974292420577e-02,2.466841281257662333e-01,3.060765611842642731e+00
1.570000000000000007e-01,1.328367719994964433e-02,2.497537310064198712e-01,3.078436099896549205e+00
1.580000000000000016e-01,1.353497309105062586e-02,2.528409922281514843e-01,3.096082295726733324e+00
1.590000000000000024e-01,1.378936506242384175e-02,2.559458875039213877e-01,3.113704209701194880e+00
1.600000000000000033e-01,1.404687073598414292e-02,2.590683925570579360e-01,3.131301852187934998e+00
1.610000000000000042e-01,1.430750770937486496e-02,2.622084831212573852e-01,3.148875233554951247e+00
1.620000000000000051e-01,1.457129355597825034e-02,2.653661349405839753e-01,3.166424364170245642e+00
1.630000000000000060e-01,1.483824582492577170e-02,2.685413237694699862e-01,3.183949254401817086e+00
1.640000000000000069e-01,1.510838204110852810e-02,2.717340253727156263e-01,3.201449914617665815e+00
1.650000000000000078e-01,1.538171970518759958e-02,2.749442155254894216e-01,3.218926355185791177e+00
1.660000000000000087e-01,1.565827629360441731e-02,2.781718700133273825e-01,3.236378586474193408e+00
1.670000000000000095e-01,1.593806925859112683e-02,2.814169646321338925e-01,3.253806618850873189e+00
1.680000000000000104e-01,1.622111602818098255e-02,2.846794751881812080e-01,3.271210462683828979e+00
1.690000000000000113e-01,1.650743400621866933e-02,2.879593774981096255e-01,3.288590128341061458e+00
1.700000000000000122e-01,1.679704057237071599e-02,2.912566473889274254e-01,3.305945626190569975e+00
1.710000000000000131e-01,1.708995308213583086e-02,2.945712606980108172e-01,3.323276966600354321e+00
1.720000000000000140e-01,1.738618886685529275e-02,2.979031932731042720e-01,3.340584159938416509e+00
1.730000000000000149e-01,1.768576523372330025e-02,3.012524209723198565e-01,3.357867216572753666e+00
1.740000000000000158e-01,1.798869946579735243e-02,3.046189196641377883e-01,3.375126146871366473e+00
1.750000000000000167e-01,1.829500882200860851e-02,3.080026652274066579e-01,3.392360961202255609e+00
1.759999999999999898e-01,1.860471053717227194e-02,3.114036335513424292e-01,3.409571669933419980e+00
1.769999999999999907e-01,1.891782182199792592e-02,3.148218005355294946e-01,3.426758283432860264e+00
1.779999999999999916e-01,1.923435986309994516e-02,3.182571420899202308e-01,3.443920812068575810e+00
1.789999999999999925e-01,1.955434182300782101e-02,3.217096341348347766e-01,3.461059266208566410e+00
1.799999999999999933e-01,1.987778484017656971e-02,3.251792526009614215e-01,3.478173656220832743e+00
1.809999999999999942e-01,2.020470602899705412e-02,3.286659734293565505e-01,3.495263992473374604e+00
1.819999999999999951e-01,2.053512247980639888e-02,3.321697725714443106e-01,3.512330285334190894e+00
1.829999999999999960e-01,2.086905125889832249e-02,3.356906259890169997e-01,3.529372545171281850e+00
1.839999999999999969e-01,2.120650940853353178e-02,3.392285096542348444e-01,3.546390782352648152e+00
1.849999999999999978e-01,2.154751394695006775e-02,3.427833995496263331e-01,3.563385007246288261e+00
1.859999999999999987e-01,2.189208186837370007e-02,3.463552716680876054e-01,3.580355230220203744e+00
1.869999999999999996e-01,2.224023014302824522e-02,3.499441020128828961e-01,3.597301461642392617e+00
1.880000000000000004e-01,2.259197571714599909e-02,3.535498665976444799e-01,3.614223711880856893e+00
1.890000000000000013e-01,2.294733551297807247e-02,3.571725414463726711e-01,3.631121991303594587e+00
1.900000000000000022e-01,2.330632642880474392e-02,3.608121025934357684e-01,3.647996310278606380e+00
1.910000000000000031e-01,2.366896533894585417e-02,3.644685260835699436e-01,3.664846679173892507e+00
1.920000000000000040e-01,2.403526909377115550e-02,3.681417879718796304e-01,3.681673108357452318e+00
1.930000000000000049e-01,2.440525451971071319e-02,3.718318643238369692e-01,3.698475608197285158e+00
1.940000000000000058e-01,2.477893841926521665e-02,3.755387312152823065e-01,3.715254189061391266e+00
1.950000000000000067e-01,2.515633757101639473e-02,3.792623647324239178e-01,3.732008861317772208e+00
1.960000000000000075e-01,2.553746872963736855e-02,3.830027409718380071e-01,3.748739635334426001e+00
1.970000000000000084e-01,2.592234862590302863e-02,3.867598360404688740e-01,3.765446521479352437e+00
1.980000000000000093e-01,2.631099396670037380e-02,3.905336260556287464e-01,3.782129530120552641e+00
1.990000000000000102e-01,2.670342143503890917e-02,3.943240871449980034e-01,3.798788671626025515e+00
2.000000000000000111e-01,2.709964769006100935e-02,3.981311954466248970e-01,3.815423956363770852e+00
2.010000000000000120e-01,2.749968936705226782e-02,4.019549271089256637e-01,3.832035394701789777e+00
2.020000000000000129e-01,2.790356307745189487e-02,4.057952582906846350e-01,3.848622997008080748e+00
2.030000000000000138e-01,2.831128540886305653e-02,4.096521651610538495e-01,3.865186773650644003e+00
2.040000000000000147e-01,2.872287292506326903e-02,4.135256238995539402e-01,3.881726734997479777e+00
2.050000000000000155e-01,2.913834216601472391e-02,4.174156106960730250e-01,3.898242891416588307e+00
2.060000000000000164e-01,2.955770964787471713e-02,4.213221017508672617e-01,3.914735253275968052e+00
2.070000000000000173e-01,2.998099186300598115e-02,4.252450732745610695e-01,3.931203830943620581e+00
2.080000000000000182e-01,3.040820527998703768e-02,4.291845014881465747e-01,3.947648634787545241e+00
2.089999999999999913e-01,3.083936634362257137e-02,4.331403626229841652e-01,3.964069675175740937e+00
2.099999999999999922e-01,3.127449147495386245e-02,4.371126329208020467e-01,3.980466962476208348e+00
2.109999999999999931e-01,3.171359707126907707e-02,4.411012886336966310e-01,3.996840507056946823e+00
2.119999999999999940e-01,3.215669950611364791e-02,4.451063060241320368e-01,4.013190319285957486e+00
2.129999999999999949e-01,3.260381512930068254e-02,4.491276613649406446e-01,4.029516409531240129e+00
2.139999999999999958e-01,3.305496026692127803e-02,4.531653309393225970e-01,4.045818788160793211e+00
2.149999999999999967e-01,3.351015122135492241e-02,4.572192910408462985e-01,4.062097465542616526e+00
2.159999999999999976e-01,3.396940427127988216e-02,4.612895179734479156e-01,4.078352452044711640e+00
2.169999999999999984e-01,3.443273567168350646e-02,4.653759880514318770e-01,4.094583758035078347e+00
2.179999999999999993e-01,3.490016165387264946e-02,4.694786775994702066e-01,4.110791393881714662e+00
2.190000000000000002e-01,3.537169842548402998e-02,4.735975629526034125e-01,4.126975369952621264e+00
2.200000000000000011e-01,3.584736217049457746e-02,4.777326204562394318e-01,4.143135696615799723e+00
2.210000000000000020e-01,3.632716904923181944e-02,4.818838264661550741e-01,4.159272384239247167e+00
2.220000000000000029e-01,3.681113519838424830e-02,4.860511573484941339e-01,4.175385443190966051e+00
2.230000000000000038e-01,3.729927673101167407e-02,4.902345894797690562e-01,4.191474883838954391e+00
2.240000000000000047e-01,3.779160973655560501e-02,4.944340992468601592e-01,4.207540716551211979e+00
2.250000000000000056e-01,3.828815028084964212e-02,4.986496630470155789e-01,4.223582951695741272e+00
2.260000000000000064e-01,3.878891440612975555e-02,5.028812572878517129e-01,4.239601599640538510e+00
2.270000000000000073e-01,3.929391813104477632e-02,5.071288583873527767e-01,4.255596670753607036e+00
2.280000000000000082e-01,3.980317745066668661e-02,5.113924427738709699e-01,4.271568175402943091e+00
2.290000000000000091e-01,4.031670833650098651e-02,5.156719868861268097e-01,4.287516123956550018e+00
2.300000000000000100e-01,4.083452673649710235e-02,5.199674671732081865e-01,4.303440526782426723e+00
2.310000000000000109e-01,4.135664857505871872e-02,5.242788600945716970e-01,4.319341394248571220e+00
2.320000000000000118e-01,4.188308975305416598e-02,5.286061421200414223e-01,4.335218736722985078e+00
2.330000000000000127e-01,4.241386614782678005e-02,5.329492897298097054e-01,4.351072564573668977e+00
2.340000000000000135e-01,4.294899361320528991e-02,5.373082794144369290e-01,4.366902888168620933e+00
2.350000000000000144e-01,4.348848797951413575e-02,5.416830876748510715e-01,4.382709717875840738e+00
2.360000000000000153e-01,4.403236505358390507e-02,5.460736910223488172e-01,4.398493064063329072e+00
2.370000000000000162e-01,4.458064061876163692e-02,5.504800659785940020e-01,4.414252937099087504e+00
2.380000000000000171e-01,4.513333043492123720e-02,5.549021890756190567e-01,4.429989347351113160e+00
2.390000000000000180e-01,4.569045023847381759e-02,5.593400368558243407e-01,4.445702305187407610e+00
2.399999999999999911e-01,4.625201574237809005e-02,5.637935858719779203e-01,4.461391820975970646e+00
2.409999999999999920e-01,4.681804263615067796e-02,5.682628126872161234e-01,4.477057905084799394e+00
2.419999999999999929e-01,4.738854658587658697e-02,5.727476938750434288e-01,4.492700567881898088e+00
2.429999999999999938e-01,4.796354323421946758e-02,5.772482060193320219e-01,4.508319819735263856e+00
2.439999999999999947e-01,4.854304820043203739e-02,5.817643257143221280e-01,4.523915671012897377e+00
2.449999999999999956e-01,4.912707708036643389e-02,5.862960295646219011e-01,4.539488132082797556e+00
2.459999999999999964e-01,4.971564544648460204e-02,5.908432941852077569e-01,4.555037213312966848e+00
2.469999999999999973e-01,5.030876884786860542e-02,5.954060962014239289e-01,4.570562925071402383e+00
2.479999999999999982e-01,5.090646281023111092e-02,5.999844122489826903e-01,4.586065277726104839e+00
2.489999999999999991e-01,5.150874283592560277e-02,6.045782189739642432e-01,4.601544281645074896e+00
2.500000000000000000e-01,5.211562440395688112e-02,6.091874930328168292e-01,4.616999947196311460e+00
2.510000000000000009e-01,5.272712296999135934e-02,6.138122110923569519e-01,4.632432284747815210e+00
2.520000000000000018e-01,5.334325396636743766e-02,6.184523498297687105e-01,4.647841304667585938e+00
2.530000000000000027e-01,5.396403280210591846e-02,6.231078859326041330e-01,4.663227017323622547e+00
2.540000000000000036e-01,5.458947486292031054e-02,6.277787960987839533e-01,4.678589433083925719e+00
2.550000000000000044e-01,5.521959551122725129e-02,6.324650570365961677e-01,4.693928562316496134e+00
2.560000000000000053e-01,5.585441008615682490e-02,6.371666454646971456e-01,4.709244415389330918e+00
2.570000000000000062e-01,5.649393390356296368e-02,6.418835381121109629e-01,4.724537002670432528e+00
2.580000000000000071e-01,5.713818225603383566e-02,6.466157117182299574e-01,4.739806334527800757e+00
2.590000000000000080e-01,5.778717041290213491e-02,6.513631430328145067e-01,4.755052421329434509e+00
2.600000000000000089e-01,5.844091362025554542e-02,6.561258088159929169e-01,4.770275273443333575e+00
2.610000000000000098e-01,5.909942710094704538e-02,6.609036858382613122e-01,4.785474901237497747e+00
2.620000000000000107e-01,5.976272605460526688e-02,6.656967508804840783e-01,4.800651315079928594e+00
2.630000000000000115e-01,6.043082565764495290e-02,6.705049807338934187e-01,4.815804525338625020e+00
2.640000000000000124e-01,6.110374106327721988e-02,6.753283522000894656e-01,4.830934542381585928e+00
2.650000000000000133e-01,6.178148740151993140e-02,6.801668420910406132e-01,4.846041376576812887e+00
2.660000000000000142e-01,6.246407977920820365e-02,6.850204272290831842e-01,4.861125038292303913e+00
2.670000000000000151e-01,6.315153328000458477e-02,6.898890844469214301e-01,4.876185537896059685e+00
2.680000000000000160e-01,6.384386296440956732e-02,6.947727905876274201e-01,4.891222885756079997e+00
2.690000000000000169e-01,6.454108386977182310e-02,6.996715225046414854e-01,4.906237092240366415e+00
2.700000000000000178e-01,6.524321101029877112e-02,7.045852570617722188e-01,4.921228167716916957e+00
2.710000000000000187e-01,6.595025937706669450e-02,7.095139711331953647e-01,4.936196122553731414e+00
2.720000000000000195e-01,6.666224393803131532e-02,7.144576416034557065e-01,4.951140967118810465e+00
2.730000000000000204e-01,6.737917963803807808e-02,7.194162453674652902e-01,4.966062711780153016e+00
2.740000000000000213e-01,6.810108139883247480e-02,7.243897593305043126e-01,4.980961366905759746e+00
2.750000000000000222e-01,6.882796411907053657e-02,7.293781604082208991e-01,4.995836942863632224e+00
2.760000000000000231e-01,6.955984267432906154e-02,7.343814255266315483e-01,5.010689450021766689e+00
2.770000000000000240e-01,7.029673191711603708e-02,7.393995316221205760e-01,5.025518898748164709e+00
2.780000000000000249e-01,7.103864667688111756e-02,7.444324556414401162e-01,5.040325299410826965e+00
2.790000000000000258e-01,7.178560176002579674e-02,7.494801745417102312e-01,5.055108662377753248e+00
2.800000000000000266e-01,7.253761194991389938e-02,7.545426652904194675e-01,5.069868998016941575e+00
2.810000000000000275e-01,7.329469200688193409e-02,7.596199048654243002e-01,5.084606316696394401e+00
2.820000000000000284e-01,7.405685666824947389e-02,7.647118702549483560e-01,5.099320628784110632e+00
2.830000000000000293e-01,7.482412064832943965e-02,7.698185384575845225e-01,5.114011944648088281e+00
2.840000000000000302e-01,7.559649863843853623e-02,7.749398864822928390e-01,5.128680274656329807e+00
2.850000000000000311e-01,7.637400530690768852e-02,7.800758913484012735e-01,5.143325629176835001e+00
2.860000000000000320e-01,7.715665529909228326e-02,7.852265300856065000e-01,5.157948018577600102e+00
2.870000000000000329e-01,7.794446323738250804e-02,7.903917797339727880e-01,5.172547453226629344e+00
2.880000000000000338e-01,7.873744372121396773e-02,7.955716173439320027e-01,5.187123943491921629e+00
2.889999999999999791e-01,7.953561132707773207e-02,8.007660199762844933e-01,5.201677499741475863e+00
2.899999999999999800e-01,8.033898060853089662e-02,8.059749647021985375e-01,5.216208132343290949e+00
